user_db_id,indiv_count,field_count,asp_top_count,asp_mid_count,asp_low_count,asp_none_count,gender,institution_bin_3,institution_bin_10,career_stage,field,domain
219436,3,0,True,True,False,True,1.0,1.0,1.0,Full Professor,Computer science,STEM
219449,1,1,False,False,False,True,0.0,2.0,7.0,Assistant Professor,Sociology,Non-STEM
219451,3,1,True,True,True,False,0.0,3.0,8.0,Full Professor,Biology,STEM
219483,3,0,False,True,True,True,0.0,,,Full Professor,Engineering,STEM
219596,1,3,True,True,True,False,0.0,1.0,4.0,Full Professor,Sociology,Non-STEM
219666,3,2,True,False,True,True,1.0,,,Full Professor,Business,Non-STEM
219743,2,0,True,True,False,True,0.0,1.0,1.0,Full Professor,Business,Non-STEM
219752,2,1,True,False,False,True,0.0,1.0,3.0,Full Professor,Biology,STEM
219853,2,3,True,True,True,False,0.0,2.0,6.0,Associate Professor,Psychology,Non-STEM
219876,1,0,False,True,False,True,1.0,,,Full Professor,Computer science,STEM
219895,1,0,True,False,False,True,1.0,2.0,7.0,Associate Professor,Philosophy,Non-STEM
219897,3,3,True,True,True,False,0.0,1.0,4.0,Full Professor,Chemistry,STEM
219936,4,1,True,False,False,True,0.0,2.0,4.0,Full Professor,Physics,STEM
219991,3,2,True,True,True,False,0.0,1.0,2.0,Full Professor,Sociology,Non-STEM
219994,1,1,True,False,False,True,0.0,,,Full Professor,History,STEM
220053,0,0,False,True,True,True,0.0,3.0,8.0,Associate Professor,Biology,STEM
220064,1,1,True,False,True,True,1.0,,,Associate Professor,Business,Non-STEM
220105,5,2,True,True,False,True,1.0,1.0,1.0,Full Professor,Sociology,Non-STEM
220187,4,4,True,True,True,False,1.0,1.0,3.0,Associate Professor,Physics,STEM
220196,2,0,False,False,True,True,1.0,,,Associate Professor,History,STEM
220219,3,0,True,True,False,True,1.0,3.0,10.0,Associate Professor,Psychology,Non-STEM
220249,2,0,False,True,False,True,0.0,2.0,7.0,Full Professor,Engineering,STEM
220255,4,0,False,False,True,True,1.0,2.0,6.0,Full Professor,Psychology,Non-STEM
220260,5,0,True,True,True,False,0.0,3.0,9.0,Full Professor,Biology,STEM
220285,3,3,True,True,True,False,0.0,2.0,6.0,Full Professor,Medicine,STEM
220288,3,3,True,False,True,True,0.0,2.0,4.0,Full Professor,Chemistry,STEM
220294,4,2,False,True,True,True,1.0,2.0,5.0,Full Professor,Psychology,Non-STEM
220309,2,1,True,True,True,False,0.0,3.0,9.0,Full Professor,Psychology,Non-STEM
220326,3,2,True,True,False,True,0.0,3.0,7.0,Full Professor,Sociology,Non-STEM
220333,2,0,False,True,True,True,1.0,1.0,4.0,Associate Professor,Sociology,Non-STEM
220337,1,0,True,False,False,True,0.0,2.0,6.0,Associate Professor,Sociology,Non-STEM
220381,3,0,True,True,True,False,0.0,2.0,6.0,Full Professor,Engineering,STEM
220394,2,0,False,True,False,True,,1.0,3.0,Associate Professor,Computer science,STEM
220426,2,0,False,True,True,True,0.0,3.0,8.0,Full Professor,Biology,STEM
220433,2,2,True,True,True,False,0.0,2.0,4.0,Full Professor,Physics,STEM
220451,5,2,True,False,True,True,0.0,1.0,3.0,Full Professor,Biology,STEM
220506,0,0,False,False,False,True,,,,Associate Professor,History,STEM
220532,1,0,True,True,True,False,0.0,2.0,5.0,Full Professor,Psychology,Non-STEM
220549,2,0,False,False,True,True,0.0,3.0,9.0,Full Professor,Biology,STEM
220558,3,0,True,True,True,False,0.0,1.0,1.0,Full Professor,History,STEM
220583,1,0,False,False,True,True,0.0,2.0,5.0,Associate Professor,Engineering,STEM
220599,4,1,True,False,True,True,1.0,2.0,5.0,Associate Professor,Sociology,Non-STEM
220615,2,1,False,True,True,True,0.0,2.0,4.0,Full Professor,Physics,STEM
220649,2,1,True,True,True,False,0.0,2.0,5.0,Full Professor,Physics,STEM
220669,3,0,False,False,True,True,,,,Full Professor,Computer science,STEM
220710,3,2,False,True,False,True,1.0,3.0,9.0,Assistant Professor,Biology,STEM
220713,4,1,True,True,True,False,0.0,,,Associate Professor,Engineering,STEM
220714,3,1,True,True,True,False,0.0,,,Full Professor,Engineering,STEM
220717,0,0,False,False,False,True,0.0,,,Assistant Professor,Business,Non-STEM
220759,1,1,False,True,True,True,0.0,,,Full Professor,Economics,Non-STEM
220796,1,0,False,False,False,True,1.0,,,Assistant Professor,Economics,Non-STEM
220799,2,0,True,True,True,False,0.0,,,Associate Professor,Biology,STEM
220800,1,0,True,False,False,True,0.0,,,Assistant Professor,Physics,STEM
220802,4,0,True,False,False,True,,,,Assistant Professor,Psychology,Non-STEM
220805,1,0,False,False,False,True,0.0,,,Assistant Professor,Computer science,STEM
220812,2,0,False,True,False,True,1.0,,,Assistant Professor,Biology,STEM
220816,0,0,False,False,True,True,1.0,,,Associate Professor,Sociology,Non-STEM
220826,2,1,True,True,True,False,0.0,,,Associate Professor,Biology,STEM
220827,2,1,False,True,True,True,0.0,1.0,3.0,Full Professor,History,STEM
220829,3,0,True,True,True,False,0.0,,,Associate Professor,Biology,STEM
220830,3,3,True,True,True,False,0.0,,,Full Professor,Medicine,STEM
220894,3,1,True,True,True,False,0.0,,,Assistant Professor,Biology,STEM
220901,3,2,True,True,True,False,0.0,,,Assistant Professor,Biology,STEM
220905,0,0,False,False,False,True,0.0,,,Assistant Professor,Psychology,Non-STEM
220907,1,0,True,True,True,False,1.0,1.0,2.0,Associate Professor,Medicine,STEM
220908,3,2,True,False,True,True,1.0,,,Associate Professor,Medicine,STEM
220910,1,0,False,False,True,True,1.0,,,Assistant Professor,Medicine,STEM
221025,0,0,False,True,True,True,1.0,,,Assistant Professor,Psychology,Non-STEM
221059,2,1,False,True,True,True,0.0,,,Associate Professor,Philosophy,Non-STEM
221091,0,0,False,True,False,True,0.0,,,Assistant Professor,Psychology,Non-STEM
221129,2,2,True,True,True,False,0.0,,,Full Professor,Chemistry,STEM
221130,2,0,True,True,True,False,0.0,,,Assistant Professor,Psychology,Non-STEM
221223,2,1,False,False,True,True,1.0,,,Associate Professor,Biology,STEM
221224,1,0,True,True,False,True,0.0,,,Associate Professor,Psychology,Non-STEM
221421,1,0,True,True,True,False,,,,Associate Professor,Philosophy,Non-STEM
221423,3,0,True,False,False,True,0.0,,,Assistant Professor,Psychology,Non-STEM
221457,2,0,True,False,False,True,1.0,,,Assistant Professor,Philosophy,Non-STEM
221522,0,1,True,True,False,True,0.0,2.0,7.0,Associate Professor,Business,Non-STEM
