field,venue_db_id,jif,unscaled_rank,scaled_rank,normed_rank,prob_upset_top,n_selected,frac_selected,ordinal_porc,ordinal_jif,subset_ordinal_porc,subset_ordinal_jif
Biology,1647705,3.3,0.03301729498296618,0.10115282841776657,0.35050871006837503,7.797807599757587e-05,20,0.0387596899224806,301.0,399.0,301.0,
Biology,1647733,2.1,0.10246954929406257,0.31392894975604735,0.3959640474844999,0.0001814883929637,19,0.0368217054263565,185.0,624.0,185.0,
Biology,1648554,5.5,0.2387195874424627,0.7313488727948523,0.4851374158427666,0.000671153488147,19,0.0368217054263565,71.0,191.5,71.0,
Biology,1648661,3.8,0.24345078184322014,0.7458435094898879,0.48823390335063643,0.0006655772985064,19,0.0368217054263565,68.0,323.0,68.0,
Biology,1647103,21.0,0.061646964949961566,0.18886359016620227,0.36924634963631275,9.991156090358298e-05,19,0.0368217054263565,253.0,36.0,253.0,
Biology,1647518,2.8,-0.22686114186050949,-0.6950189641251211,0.18042262501515094,6.061866037827243e-06,19,0.0368217054263565,810.0,486.0,810.0,
Biology,1648303,4.4,-0.09158177401353791,-0.2805728172997,0.26896070591574045,2.355233589438517e-05,18,0.0348837209302325,628.0,258.0,628.0,
Biology,1648296,2.6,0.0016673466175729397,0.0051081357939016525,0.3299906938418036,5.8440267636157224e-05,18,0.0348837209302325,371.0,526.0,371.0,
Biology,1651334,2.1,0.08354624611995397,0.25595492008294707,0.3835790624420589,0.0001092542038121,18,0.0348837209302325,213.0,624.0,213.0,
Biology,1649053,3.8,0.18192227410712164,0.5573428285879036,0.44796452537872283,0.0003889908346445,18,0.0348837209302325,108.0,323.0,108.0,
Biology,1647665,2.3,-0.03643831531935921,-0.11163357444130911,0.30505117621218936,4.3776521545615535e-05,18,0.0348837209302325,479.0,580.0,479.0,
Biology,1647568,2.9,-0.04716864205938917,-0.14450734257285316,0.2980283570482706,4.106723905871345e-05,18,0.0348837209302325,509.0,469.0,509.0,
Biology,1648897,7.5,0.21985955066734597,0.6735686680612312,0.47279383759902216,0.0004730074212973,18,0.0348837209302325,77.0,137.5,77.0,
Biology,1649183,,0.30755997116299694,0.9422504480537847,0.530192294203604,0.0011729288085881,17,0.0329457364341085,46.0,,46.0,
Biology,1660124,13.9,0.5197231328361742,1.5922402155489588,0.6690495306862119,0.0082860374060436,17,0.0329457364341085,15.0,69.0,15.0,
Biology,1648050,2.2,0.007312966476055597,0.02240423522153951,0.3336856574990092,7.222250627235416e-05,17,0.0329457364341085,351.0,599.5,351.0,
Biology,1647522,,-0.08777652810927766,-0.2689149456830329,0.2714511756383603,2.214081848956516e-05,16,0.0310077519379844,621.0,,621.0,
Biology,1652513,2.5,0.1877014826791991,0.575048194620567,0.4517469206119323,0.0003482232618351,16,0.0310077519379844,105.0,546.0,105.0,
Biology,1647541,2.4,0.014725792701373945,0.04511440392697671,0.33853722813010256,6.992340445482003e-05,16,0.0310077519379844,339.0,564.0,339.0,
Biology,1647995,5.6,0.008085445244388766,0.024770825590310935,0.3341912319171425,6.165131000832632e-05,15,0.0290697674418604,350.0,186.5,350.0,
Biology,1647151,3.6,-0.08709815882192214,-0.26683667209450435,0.27189515697712807,2.245316088663411e-05,15,0.0290697674418604,619.0,357.0,619.0,
Biology,1648146,7.6,0.04639336237292743,0.14213217122278035,0.3592631221827471,9.415835461171831e-05,15,0.0290697674418604,276.0,135.0,276.0,
Biology,1657199,7.1,0.34775979885977815,1.065407910696746,0.5565024082546512,0.0014416822657561,15,0.0290697674418604,38.0,142.0,38.0,
Biology,1647097,63.1,0.23530291439828316,0.7208814452731307,0.48290126055012345,0.000541646702416,15,0.0290697674418604,73.0,5.0,73.0,
Biology,1650109,10.8,0.3723044373409352,1.1406036408781997,0.5725664631220472,0.0023268693996583,14,0.0271317829457364,31.0,94.0,31.0,
Biology,1647234,3.8,0.09892009701341142,0.30305473556899826,0.3936409904050747,0.0001517801645696,14,0.0271317829457364,192.0,323.0,192.0,
Biology,1650168,3.6,0.04106963732053068,0.12582223889651695,0.3557788332857529,8.961422079128606e-05,14,0.0271317829457364,287.0,357.0,287.0,
Biology,1651023,5.1,0.2504144021080545,0.7671774766176817,0.49279147620288644,0.0006619876089097,14,0.0271317829457364,59.0,212.0,59.0,
Biology,1647599,2.6,-0.2535348089138507,-0.7767372535280306,0.1629651565994528,5.057409213887065e-06,13,0.0251937984496124,822.0,526.0,822.0,
Biology,1651351,17.3,0.672535100853743,2.0603997903729083,0.769062404801817,0.03438070747377,13,0.0251937984496124,4.0,45.5,4.0,
Biology,1653905,2.1,-0.13244430181239641,-0.4057605489199486,0.24221686574529783,1.7546709941146325e-05,13,0.0251937984496124,709.0,624.0,709.0,
Biology,1648920,6.2,0.10589504452205674,0.3244234051989276,0.39820597674871566,0.0001801372317384,13,0.0251937984496124,183.0,162.5,183.0,
Biology,1648370,4.9,0.15908867678976882,0.4873890981931471,0.43302031830035925,0.0002821632575029,13,0.0251937984496124,121.0,226.0,121.0,
Biology,1647446,4.2,-0.15518299297970276,-0.47542352183392445,0.22733477315286443,1.0195627062564142e-05,13,0.0251937984496124,748.0,279.0,748.0,
Biology,1647189,4.9,-0.3139309406086497,-0.9617687514012702,0.12343689978407711,3.0921498481153223e-06,13,0.0251937984496124,854.0,226.0,854.0,
Biology,1652403,6.1,0.3969158003482986,1.2160037904269603,0.5886741880744927,0.0027563894420508,12,0.0232558139534883,28.0,166.5,28.0,
Biology,1648241,3.5,-0.2558773107699756,-0.7839138162489665,0.16143202836158302,5.0863617608793535e-06,12,0.0232558139534883,824.0,371.0,824.0,
Biology,1648032,1.9,-0.13627648740652054,-0.4175009538219086,0.2397087644467876,1.766225018542823e-05,12,0.0232558139534883,720.0,651.5,720.0,
Biology,1647549,4.0,-0.20648120588653152,-0.6325823481696228,0.1937609518326893,8.202734073860336e-06,11,0.0213178294573643,797.0,299.0,797.0,
Biology,1647169,4.1,-0.27268139976787936,-0.8353953543943162,0.15043403350962514,4.325701518078259e-06,11,0.0213178294573643,841.0,289.0,841.0,
Biology,1647186,8.2,-0.03435265360911948,-0.10524387530871131,0.30641620687555965,4.025852251697832e-05,11,0.0213178294573643,473.0,121.5,473.0,
Biology,1651595,10.7,0.5692869097166915,1.7440853688577909,0.7014881926716082,0.0126937831793517,11,0.0213178294573643,13.0,96.5,13.0,
Biology,1650657,12.5,0.4585057120427554,1.4046925904364365,0.6289837539088962,0.0043478077537953,11,0.0213178294573643,22.0,78.5,22.0,
Biology,1647332,2.5,-0.273370788750067,-0.8375073882682086,0.14998283996512288,4.697704045334706e-06,11,0.0213178294573643,842.0,546.0,842.0,
Biology,1648402,58.7,0.5726468780961874,1.754379074176643,0.7036872357107785,0.0125111192499634,10,0.0193798449612403,11.0,6.0,11.0,
Biology,1647185,10.8,-0.08055123554554522,-0.24677931103021095,0.2761800086283386,2.455147393495033e-05,10,0.0193798449612403,608.0,94.0,608.0,
Biology,1655474,3.2,-0.007296341682520491,-0.022353302978640605,0.3241241099531274,5.530890913575214e-05,10,0.0193798449612403,393.0,418.5,393.0,
Biology,1651668,4.6,0.1252372817569432,0.38368089450099147,0.41086514711856825,0.0002000071666242,10,0.0193798449612403,157.0,243.5,157.0,
Biology,1647427,2.9,0.11994757049819366,0.3674751679079478,0.4074031196799294,0.0002054835978448,10,0.0193798449612403,164.0,469.0,164.0,
Biology,1650060,5.2,0.09601494685713158,0.29415442573327033,0.39173961827672454,0.0001534294424714,10,0.0193798449612403,197.0,207.5,197.0,
Biology,1696382,,0.029563044571730715,0.09057027768670389,0.3482479610182551,8.484674548595084e-05,10,0.0193798449612403,307.0,,307.0,
Biology,1647787,2.3,-0.08790650396810647,-0.2693131438320135,0.2713661086153008,2.7536275150166406e-05,10,0.0193798449612403,622.0,580.0,622.0,
Biology,1648310,2.6,-0.075806803303382,-0.23224411846586412,0.2792851600817309,3.122909157546505e-05,10,0.0193798449612403,593.0,526.0,593.0,
Biology,1647334,4.4,-0.16528255777783288,-0.5063648677451028,0.22072477711733368,1.2652254186980482e-05,10,0.0193798449612403,759.0,258.0,759.0,
Biology,1647730,2.2,-0.18451431230149906,-0.5652838787212784,0.20813791583185826,1.0097157981272e-05,9,0.0174418604651162,778.0,599.5,778.0,
Biology,1647308,0.8,-0.16740903531820442,-0.5128796115448723,0.21933303317663402,1.2715169830131352e-05,9,0.0174418604651162,762.0,757.0,762.0,
Biology,1651161,27.7,0.6146017852150544,1.8829134536061969,0.7311460198534493,0.0202960368612736,9,0.0174418604651162,8.0,25.5,8.0,
Biology,1651257,25.5,0.3560901794932678,1.0909291280862623,0.5619545028807507,0.0017009771802759,9,0.0174418604651162,36.0,30.0,36.0,
Biology,1647603,,-0.1912570791872308,-0.5859412324568068,0.20372488781787423,9.76878980666472e-06,9,0.0174418604651162,783.0,,783.0,
Biology,1647093,93.6,0.14190657331734197,0.4347494629565428,0.421774919304964,0.000246907508049,9,0.0174418604651162,135.0,3.0,135.0,
Biology,1651743,2.5,0.021159478383142357,0.06482484671756587,0.342747967671891,7.217467141333151e-05,9,0.0174418604651162,325.0,546.0,325.0,
Biology,1648641,2.1,-0.3475916815613666,-1.0648928612280038,0.10140650850507059,1.8990395092684336e-06,9,0.0174418604651162,860.0,624.0,860.0,
Biology,1648597,3.1,0.2396272415693929,0.734129590664424,0.48573146026948816,0.0005744502253202,9,0.0174418604651162,70.0,435.0,70.0,
Biology,1652156,3.6,0.09616465118822459,0.2946130646533957,0.3918375972545127,0.000156405406433,9,0.0174418604651162,196.0,357.0,196.0,
Biology,1647113,3.1,-0.2792158829346747,-0.8554146035457272,0.14615732370181672,3.865922186465059e-06,8,0.0155038759689922,844.0,435.0,844.0,
Biology,1650437,2.8,0.11808586109254053,0.36177157613366934,0.40618466204966047,0.0002395318219422,8,0.0155038759689922,167.0,486.0,167.0,
Biology,1647989,33.1,0.48443693733064824,1.4841363117819284,0.6459553066218569,0.0056186418934624,8,0.0155038759689922,19.0,18.0,19.0,
Biology,1648450,,-0.25706826944163247,-0.7875624748755714,0.16065256585448665,5.349065265539343e-06,8,0.0155038759689922,825.0,,825.0,
Biology,1647528,9.6,0.3304602155892216,1.0124083606376555,0.5451801206986682,0.0012739833592374,8,0.0155038759689922,40.0,104.0,40.0,
Biology,1650525,36.1,0.5701763301665014,1.7468102254578632,0.7020703034619912,0.0137416540638335,8,0.0155038759689922,12.0,16.0,12.0,
Biology,1658086,2.7,-0.09032400096146675,-0.27671946402559683,0.2697838973159607,2.816808873251827e-05,8,0.0155038759689922,626.0,504.5,626.0,
Biology,1650717,2.0,-0.19159241903591584,-0.5869685902156171,0.2035054135024291,1.0417833275799392e-05,8,0.0155038759689922,784.0,640.0,784.0,
Biology,1647364,5.0,0.20819635207144802,0.6378369242287382,0.46516046942708206,0.0005389247706453,8,0.0155038759689922,84.0,218.5,84.0,
Biology,1648959,1.8,-0.3642675399266377,-1.115981547954505,0.09049243845485196,1.925810557144497e-06,8,0.0155038759689922,862.0,666.5,862.0,
Biology,1648896,5.0,0.07979005362689567,0.24444733004716596,0.38112069735563436,0.0001239006104747,8,0.0155038759689922,220.0,218.5,220.0,
Biology,1664954,4.6,0.21550706809000064,0.6602342648775462,0.4699452106377599,0.0005053135367957,8,0.0155038759689922,79.0,243.5,79.0,
Biology,1647864,2.4,-0.07589027917604849,-0.23249985778761087,0.2792305265209372,2.9081021781534284e-05,8,0.0155038759689922,594.0,564.0,594.0,
Biology,1661356,20.5,0.600124215597507,1.8385595137638941,0.7216706929766094,0.0170296022927446,8,0.0155038759689922,9.0,38.0,9.0,
Biology,1648177,3.6,-0.029866531529669674,-0.09150004992271737,0.3093522986530549,4.7660869563853304e-05,7,0.0135658914728682,461.0,357.0,461.0,
Biology,1647144,,-0.03826283652112347,-0.11722323525882462,0.30385705763862103,4.338178755577883e-05,7,0.0135658914728682,488.0,,488.0,
Biology,1654377,10.8,0.3121475515113086,0.9563051041988411,0.533194788719074,0.0011582516698815,7,0.0135658914728682,45.0,94.0,45.0,
Biology,1654390,2.2,0.04170433740790835,0.12776672614383316,0.3561942338644089,8.48689901919801e-05,7,0.0135658914728682,285.0,599.5,285.0,
Biology,1647128,35.5,0.2747256138570139,0.8416580732849486,0.5087027571829662,0.0008741360522346,7,0.0135658914728682,53.0,17.0,53.0,
Biology,1648002,8.1,0.2878022554299345,0.8817200856935569,0.5172612001141967,0.0007883541353766,7,0.0135658914728682,50.0,125.0,50.0,
Biology,1647632,11.4,-0.20349230225005743,-0.6234254485249524,0.1957171392113113,8.886405182870904e-06,7,0.0135658914728682,795.0,86.5,795.0,
Biology,1655709,10.1,0.05726886727317873,0.17545071175431817,0.3663809580214128,5.7786195037981586e-05,7,0.0135658914728682,258.0,98.5,258.0,
Biology,1651579,3.1,0.08725191342417832,0.26730771955337357,0.3860043596384742,0.0001536450125629,7,0.0135658914728682,206.0,435.0,206.0,
Biology,1652463,1.3,-0.23112788211055343,-0.7080906844050089,0.17763011497128728,6.065980373279431e-06,7,0.0135658914728682,813.0,723.0,813.0,
Biology,1647152,16.1,-0.15264144594684032,-0.46763715801873457,0.22899817312574702,1.5371501789997316e-05,7,0.0135658914728682,745.0,53.0,745.0,
Biology,1647433,4.1,0.07307476675659956,0.22387416495542894,0.37672565455157936,0.0001227764939506,7,0.0135658914728682,231.0,289.0,231.0,
Biology,1651435,8.3,-0.13437305462778165,-0.41166953700318193,0.24095452932605177,1.3261787000969677e-05,7,0.0135658914728682,712.0,119.0,712.0,
Biology,1651926,4.2,0.1221197228120549,0.37412984238732644,0.4088247569950195,0.0002184006248421,7,0.0135658914728682,162.0,279.0,162.0,
Biology,1648398,3.2,-0.04777069595933398,-0.1463518139285709,0.29763432285260427,4.369096719483051e-05,7,0.0135658914728682,510.0,418.5,510.0,
Biology,1653417,2.8,0.06433948880120462,0.1971124913337886,0.37100856140860455,9.890197445149245e-05,7,0.0135658914728682,246.0,486.0,246.0,
Biology,1647913,0.3,-0.06274626108744849,-0.1922314285561399,0.2878330662534093,3.1827578282631015e-05,7,0.0135658914728682,561.0,770.0,561.0,
Biology,1647752,4.1,-0.20726925699359408,-0.6349966464474877,0.1932451855796282,7.451165917174316e-06,7,0.0135658914728682,798.0,289.0,798.0,
Biology,1648481,2.1,-0.042833919958866574,-0.13122735094728022,0.300865360074865,4.537906126238704e-05,7,0.0135658914728682,499.0,624.0,499.0,
Biology,1650769,4.3,0.1570913218609888,0.48126993850715527,0.4317130829466905,0.0002580174205714,7,0.0135658914728682,124.0,268.5,124.0,
Biology,1654028,2.2,-0.20465867286681957,-0.626998778409479,0.19495376917439794,9.172322564391589e-06,7,0.0135658914728682,796.0,599.5,796.0,
Biology,1649382,3.1,0.006959152334624841,0.021320279035595493,0.333454092068328,6.340444101164377e-05,7,0.0135658914728682,355.0,435.0,355.0,
Biology,1648648,5.1,-0.29793760130012364,-0.9127710516279521,0.13390427254095355,3.315198621670805e-06,6,0.0116279069767441,851.0,212.0,851.0,
Biology,1691492,3.4,0.20734350657494355,0.6352241198115597,0.46460229633116223,0.0005277178498522,6,0.0116279069767441,86.0,383.5,86.0,
Biology,1648660,1.9,-0.010675853891903868,-0.03270688339241662,0.321912275804572,3.780969720428584e-05,6,0.0116279069767441,403.0,651.5,403.0,
Biology,1652305,0.8,-0.3444493137661229,-1.055265803936309,0.10346313560573397,2.0579212889734187e-06,6,0.0116279069767441,858.0,757.0,858.0,
Biology,1648284,1.5,-0.008110569483523063,-0.02484779700337156,0.3235912114922311,5.7490720324203585e-05,6,0.0116279069767441,396.0,705.0,396.0,
Biology,1648409,3.0,-0.1928180831175245,-0.590723573433011,0.20270323688568756,1.0147834762612452e-05,6,0.0116279069767441,786.0,451.5,786.0,
Biology,1650119,2.0,-0.1657294137104944,-0.507733869703237,0.220432317392347,1.071793248748165e-05,6,0.0116279069767441,761.0,640.0,761.0,
Biology,1647417,2.2,-0.14091465974244877,-0.4317106051791813,0.2366731583226237,1.6088768757872565e-05,6,0.0116279069767441,733.0,599.5,733.0,
Biology,1669819,9.0,0.24616253970988727,0.7541513365950164,0.4900087034639352,0.0006455121518658,6,0.0116279069767441,66.0,111.0,66.0,
Biology,1649957,6.0,0.3059459912969483,0.9373058083265032,0.5291359714085878,0.0012538777224575,6,0.0116279069767441,47.0,171.0,47.0,
Biology,1648006,3.7,-0.26114803007531917,-0.8000613584933169,0.15798243083841382,5.297318021146674e-06,6,0.0116279069767441,829.0,340.5,829.0,
Biology,1649912,6.6,0.19680433574575595,0.6029359829699337,0.4577045855098396,0.0003695485073707,6,0.0116279069767441,98.0,154.5,98.0,
Biology,1649724,1.9,-0.03995736398069414,-0.12241464313931802,0.302748017792475,4.487314834779853e-05,5,0.0096899224806201,495.0,651.5,495.0,
Biology,1653360,2.7,0.05821161625657738,0.17833894733533548,0.3669979714440029,0.0001002936750189,5,0.0096899224806201,256.0,504.5,256.0,
Biology,1647585,2.0,-0.1835754859866113,-0.5624076607514865,0.20875236193359611,1.059730719113911e-05,5,0.0096899224806201,776.0,640.0,776.0,
Biology,1647712,5.3,-0.22982629501389945,-0.7041031010391837,0.1784819819299877,6.972693020778937e-06,5,0.0096899224806201,812.0,203.0,812.0,
Biology,1648713,5.6,-0.06088797547008719,-0.18653832600788067,0.28904928307157524,3.608026957796816e-05,5,0.0096899224806201,552.0,186.5,552.0,
Biology,1664331,2.6,-0.02608530159746195,-0.07991575439705255,0.31182705032413194,4.657278421970824e-05,5,0.0096899224806201,447.0,526.0,447.0,
Biology,1649482,3.3,0.24770616662146777,0.758880440787492,0.4910189814283654,0.0006537885491941,5,0.0096899224806201,63.0,399.0,63.0,
Biology,1649596,1.9,-0.16268595522186274,-0.4984098340892965,0.22242421000814389,1.1205628520045066e-05,5,0.0096899224806201,758.0,651.5,758.0,
Biology,1652828,12.9,0.19331668523759296,0.5922511066463174,0.45542197665559053,0.000391005555025,5,0.0096899224806201,102.0,76.0,102.0,
Biology,1654176,48.8,0.4718684706588343,1.445631160061162,0.6377294556536277,0.0050962010448957,5,0.0096899224806201,21.0,10.0,21.0,
Biology,1648265,2.6,0.052433854620353326,0.16063801418108284,0.3632165232060795,0.0001118936492769,5,0.0096899224806201,265.0,526.0,265.0,
Biology,1648275,2.2,0.14321966764600627,0.4387723002420396,0.42263431755431796,0.0002524127181586,5,0.0096899224806201,134.0,599.5,134.0,
Biology,1647537,16.5,0.19756505232142393,0.6052665383135132,0.45820246176984036,0.0003915543704833,5,0.0096899224806201,97.0,52.0,97.0,
Biology,1647467,2.6,-0.31696970397386764,-0.9710784028867315,0.12144808004793109,2.6958194802604135e-06,5,0.0096899224806201,856.0,526.0,856.0,
Biology,1648316,3.2,-0.2403118050124526,-0.7362268408641334,0.17161939122372413,6.114626950122373e-06,5,0.0096899224806201,817.0,418.5,817.0,
Biology,1654317,27.7,0.41979445075050476,1.2860955468763713,0.6036478816424449,0.0032737377652322,5,0.0096899224806201,26.0,25.5,26.0,
Biology,1648189,1.7,0.15570301502572473,0.4770166778093565,0.43080445937125733,0.0002685529666446,5,0.0096899224806201,126.0,681.0,126.0,
Biology,1653327,2.4,-0.055895385268286184,-0.1712428688753827,0.29231684975395783,3.547865262977711e-05,5,0.0096899224806201,534.0,564.0,534.0,
Biology,1651976,2.0,-0.17435674058910886,-0.5341648209942707,0.21478587642140262,1.2311538385837248e-05,5,0.0096899224806201,766.0,640.0,766.0,
Biology,1647811,3.1,-0.09188668684005542,-0.28150695787175517,0.26876114557678044,2.5566339284821492e-05,5,0.0096899224806201,629.0,435.0,629.0,
Biology,1647299,4.2,-0.2609508943160973,-0.799457407150911,0.15811145289163728,3.959329972241968e-06,5,0.0096899224806201,828.0,279.0,828.0,
Biology,1647820,1.0,-0.13758193748567746,-0.42150037194301887,0.2388543692307276,1.6520883807422952e-05,5,0.0096899224806201,724.0,744.5,724.0,
Biology,1647115,5.0,0.2227473391193326,0.6824157880309716,0.47468384678264736,0.0005776337572921,5,0.0096899224806201,76.0,218.5,76.0,
Biology,1647273,4.6,-0.11145288260495308,-0.3414505736045459,0.2559553980993904,2.174809685389085e-05,5,0.0096899224806201,678.0,243.5,678.0,
Biology,1647292,8.1,0.03102426755105979,0.09504692658796687,0.3492043069889429,7.033188330015305e-05,5,0.0096899224806201,304.0,125.0,304.0,
Biology,1648078,5.4,0.19543084696835247,0.5987281193425197,0.4568056601051366,0.0004050002603867,5,0.0096899224806201,100.0,197.0,100.0,
Biology,1647127,,0.0009645835332939071,0.0029551285981549587,0.32953074717144193,5.543158843895091e-05,5,0.0096899224806201,372.0,,372.0,
Biology,1652054,1.6,-0.1738065724177568,-0.5324793083965124,0.2151459522765707,1.2247661916700616e-05,4,0.0077519379844961,764.0,693.0,764.0,
Biology,1649523,4.6,0.06164762270551169,0.18886560528689392,0.3692467801263057,0.0001131332708658,4,0.0077519379844961,252.0,243.5,252.0,
Biology,1647264,2.8,0.1604331815362479,0.49150816542738396,0.43390027414218174,0.0002874705063247,4,0.0077519379844961,120.0,486.0,120.0,
Biology,1657323,3.4,0.11911881485888585,0.36493616593863426,0.40686071299214205,0.0001924518429852,4,0.0077519379844961,165.0,383.5,165.0,
Biology,1647198,6.6,0.20729739146267542,0.635082840096152,0.4645721147624152,0.0004001952167784,4,0.0077519379844961,87.0,154.5,87.0,
Biology,1647296,13.0,0.19900601276513272,0.6096811102702547,0.45914554625027604,0.0003998140764905,4,0.0077519379844961,92.0,75.0,92.0,
Biology,1661831,4.6,0.06242223415133518,0.19123872939382774,0.3697537503461431,0.0001164106351851,4,0.0077519379844961,248.0,243.5,248.0,
Biology,1647495,2.6,-0.15462735021344653,-0.4737212370941938,0.2276984320387211,1.4742142946509048e-05,4,0.0077519379844961,747.0,526.0,747.0,
Biology,1650390,2.7,-0.07434204890049602,-0.22775665058378194,0.28024381731000025,3.181935921055242e-05,4,0.0077519379844961,590.0,504.5,590.0,
Biology,1647213,,-0.26820821028490205,-0.8216911497196087,0.15336166111929525,5.1056961372318845e-06,4,0.0077519379844961,832.0,,832.0,
Biology,1651157,4.4,0.15386261766158396,0.47137837827901996,0.429599950115272,0.0002584912599853,4,0.0077519379844961,130.0,258.0,130.0,
Biology,1648469,3.1,0.14043807148344833,0.43025051432638844,0.4208138094458537,0.0002128391800748,4,0.0077519379844961,137.0,435.0,137.0,
Biology,1647498,5.7,0.10183472709834339,0.31198408841375685,0.39554856698797913,0.0001581593639167,4,0.0077519379844961,187.0,182.0,187.0,
Biology,1647760,7.6,-0.1607040099698135,-0.4923378839759582,0.22372135998643902,1.378547699216799e-05,4,0.0077519379844961,753.0,135.0,753.0,
Biology,1659262,3.7,-0.06734326889373067,-0.20631496695938858,0.28482440162456757,3.431917942960747e-05,4,0.0077519379844961,573.0,340.5,573.0,
Biology,1650475,4.3,0.08561092990828886,0.26228035059099236,0.3849303634068337,0.0001250973026735,4,0.0077519379844961,210.0,268.5,210.0,
Biology,1654570,3.9,-0.002586631210367539,-0.007924485126274935,0.3272065365894902,5.998564443306137e-05,4,0.0077519379844961,380.0,310.0,380.0,
Biology,1653213,3.5,0.15411765254174017,0.4721597111982157,0.42976686617358245,0.000281960769749,4,0.0077519379844961,129.0,371.0,129.0,
Biology,1647363,6.2,-0.09512949825009936,-0.2914417373962613,0.26663877981223455,2.344440805069451e-05,4,0.0077519379844961,641.0,162.5,641.0,
Biology,1648706,3.2,0.12889909744532183,0.3948993487751875,0.4132617441667409,0.000204572464716,4,0.0077519379844961,150.0,418.5,150.0,
Biology,1651169,5.4,-0.06234040820920831,-0.190988044851428,0.28809869016590434,3.2081990731385026e-05,4,0.0077519379844961,559.0,197.0,559.0,
Biology,1647390,6.8,-0.12271870126754711,-0.37596489171422015,0.24858210843937034,1.896750722123757e-05,4,0.0077519379844961,694.0,149.5,694.0,
Biology,1647398,3.8,-0.13445513127512196,-0.4119209896139971,0.24090081153480303,1.7796563860991207e-05,4,0.0077519379844961,713.0,323.0,713.0,
Biology,1650599,1.6,0.07798234692782369,0.23890918267151898,0.3799375835925067,0.0001273824603906,4,0.0077519379844961,225.0,693.0,225.0,
Biology,1654721,3.7,-0.3667420192703686,-1.1235624410776046,0.0888729331614068,1.977596451873533e-06,4,0.0077519379844961,863.0,340.5,863.0,
Biology,1647429,3.3,0.10178745870506099,0.3118392754701846,0.39551763061612083,0.0001567314229313,4,0.0077519379844961,188.0,399.0,188.0,
Biology,1647430,3.1,-0.032552085888390266,-0.09972759913274187,0.30759464829690963,4.4042209876227226e-05,4,0.0077519379844961,464.0,435.0,464.0,
Biology,1647312,,-0.2915404693854985,-0.8931725961136608,0.1380910882542671,2.7936075881058853e-06,4,0.0077519379844961,849.0,,849.0,
Biology,1647496,2.2,-0.10950265833118529,-0.3354758048828087,0.257231787228592,2.258416106176911e-05,4,0.0077519379844961,674.0,599.5,674.0,
Biology,1647597,10.1,-0.13505174331797332,-0.41374878912433405,0.24051033894347634,1.5349755041319772e-05,4,0.0077519379844961,714.0,98.5,714.0,
Biology,1647161,7.7,0.0191570456871688,0.05869013062351769,0.3414374090046251,8.486441765636986e-05,4,0.0077519379844961,330.0,133.0,330.0,
Biology,1660314,3.5,-0.022262962210646362,-0.0682055146469913,0.3143287074448409,5.032728594742144e-05,4,0.0077519379844961,435.0,371.0,435.0,
Biology,1664480,8.5,0.036051795067666995,0.11044941878229508,0.35249473955881444,7.810066836103675e-05,4,0.0077519379844961,295.0,115.5,295.0,
Biology,1651036,15.8,0.18697937353869742,0.5728359182355467,0.4512743122717373,0.0003509504122328,4,0.0077519379844961,106.0,55.0,106.0,
Biology,1648237,4.6,-0.4020844293868175,-1.231838565703315,0.06574191757555879,1.1886119398584306e-06,4,0.0077519379844961,868.0,243.5,868.0,
Biology,1647116,25.7,-0.004042268582984442,-0.012384021786282031,0.3262538463048604,5.762866592215468e-05,4,0.0077519379844961,384.0,29.0,384.0,
Biology,1648141,2.6,-0.04853647534855165,-0.14869787986775096,0.2971331330659159,4.038453335641593e-05,4,0.0077519379844961,513.0,526.0,513.0,
Biology,1648806,2.9,-0.1400202672262767,-0.4289705159994601,0.23725852324717966,1.6594290094725145e-05,4,0.0077519379844961,729.0,469.0,729.0,
Biology,1648301,2.7,-0.14023251430556039,-0.4296207628595991,0.23711961108802623,1.6967401431317392e-05,4,0.0077519379844961,731.0,504.5,731.0,
Biology,1648066,3.6,-0.06226700862855391,-0.19076317557634956,0.2881467289623112,3.2538743985316766e-05,4,0.0077519379844961,558.0,357.0,558.0,
Biology,1652995,,-0.07385015579605508,-0.2262496713227896,0.2805657531097351,2.9995123764371767e-05,4,0.0077519379844961,589.0,,589.0,
Biology,1648155,1.0,-0.2914960908452703,-0.8930366366152389,0.13812013326569425,4.08128693177763e-06,4,0.0077519379844961,848.0,744.5,848.0,
Biology,1652311,28.7,0.4086141511970343,1.25184322781223,0.596330562807264,0.0028534267188981,4,0.0077519379844961,27.0,23.0,27.0,
Biology,1647790,4.1,0.03443886490488659,0.10550799495912187,0.3514391037770092,8.434886487537446e-05,3,0.005813953488372,300.0,289.0,300.0,
Biology,1649819,2.8,-0.05602744946220363,-0.17164746491374241,0.2922304159505536,4.0734073252476506e-05,3,0.005813953488372,535.0,486.0,535.0,
Biology,1649406,2.6,-0.018285672037502202,-0.056020562770731405,0.316931777260434,5.247663703635578e-05,3,0.005813953488372,419.0,526.0,419.0,
Biology,1655990,3.6,0.028904985918647593,0.08855422839924758,0.3478172726495017,8.094126209674183e-05,3,0.005813953488372,310.0,357.0,310.0,
Biology,1650584,3.4,0.17935645655158952,0.5494821088323958,0.4462852407551813,0.0003340373266848,3,0.005813953488372,109.0,383.5,109.0,
Biology,1647770,6.9,-0.030032597642751246,-0.09200881531525519,0.3092436111629456,4.055593460667787e-05,3,0.005813953488372,462.0,147.0,462.0,
